Emotions,Path
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-04-02-01-01-21.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-04-02-01-02-21.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-04-02-02-01-21.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-04-02-02-02-21.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-05-01-01-01-21.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-05-01-01-02-21.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-05-01-02-01-21.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-05-01-02-02-21.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-05-02-01-01-21.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-05-02-01-02-21.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-05-02-02-01-21.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-05-02-02-02-21.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-06-01-01-01-21.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-06-01-01-02-21.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-06-01-02-01-21.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-06-01-02-02-21.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-06-02-01-01-21.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-06-02-01-02-21.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-06-02-02-01-21.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_21/03-02-06-02-02-02-21.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-01-01-01-01-22.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-01-01-01-02-22.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-01-01-02-01-22.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-01-01-02-02-22.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-02-01-01-01-22.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-02-01-01-02-22.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-02-01-02-01-22.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-02-01-02-02-22.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-02-02-01-01-22.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-02-02-01-02-22.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-02-02-02-01-22.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-02-02-02-02-22.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-03-01-01-01-22.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-03-01-01-02-22.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-03-01-02-01-22.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-03-01-02-02-22.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-03-02-01-01-22.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-03-02-01-02-22.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-03-02-02-01-22.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-03-02-02-02-22.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-04-01-01-01-22.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-04-01-01-02-22.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-04-01-02-01-22.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-04-01-02-02-22.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-04-02-01-01-22.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-04-02-01-02-22.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-04-02-02-01-22.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-04-02-02-02-22.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-05-01-01-01-22.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-05-01-01-02-22.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-05-01-02-01-22.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-05-01-02-02-22.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-05-02-01-01-22.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-05-02-01-02-22.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-05-02-02-01-22.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-05-02-02-02-22.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-06-01-01-01-22.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-06-01-01-02-22.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-06-01-02-01-22.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-06-01-02-02-22.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-06-02-01-01-22.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-06-02-01-02-22.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-06-02-02-01-22.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_22/03-02-06-02-02-02-22.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-01-01-01-01-23.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-01-01-01-02-23.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-01-01-02-01-23.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-01-01-02-02-23.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-02-01-01-01-23.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-02-01-01-02-23.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-02-01-02-01-23.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-02-01-02-02-23.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-02-02-01-01-23.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-02-02-01-02-23.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-02-02-02-01-23.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-02-02-02-02-23.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-03-01-01-01-23.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-03-01-01-02-23.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-03-01-02-01-23.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-03-01-02-02-23.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-03-02-01-01-23.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-03-02-01-02-23.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-03-02-02-01-23.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-03-02-02-02-23.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-04-01-01-01-23.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-04-01-01-02-23.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-04-01-02-01-23.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-04-01-02-02-23.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-04-02-01-01-23.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-04-02-01-02-23.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-04-02-02-01-23.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-04-02-02-02-23.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-05-01-01-01-23.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-05-01-01-02-23.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-05-01-02-01-23.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-05-01-02-02-23.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-05-02-01-01-23.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-05-02-01-02-23.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-05-02-02-01-23.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-05-02-02-02-23.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-06-01-01-01-23.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-06-01-01-02-23.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-06-01-02-01-23.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-06-01-02-02-23.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-06-02-01-01-23.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-06-02-01-02-23.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-06-02-02-01-23.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_23/03-02-06-02-02-02-23.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-01-01-01-01-24.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-01-01-01-02-24.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-01-01-02-01-24.wav
neutral,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-01-01-02-02-24.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-02-01-01-01-24.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-02-01-01-02-24.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-02-01-02-01-24.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-02-01-02-02-24.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-02-02-01-01-24.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-02-02-01-02-24.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-02-02-02-01-24.wav
calm,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-02-02-02-02-24.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-03-01-01-01-24.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-03-01-01-02-24.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-03-01-02-01-24.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-03-01-02-02-24.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-03-02-01-01-24.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-03-02-01-02-24.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-03-02-02-01-24.wav
happy,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-03-02-02-02-24.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-04-01-01-01-24.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-04-01-01-02-24.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-04-01-02-01-24.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-04-01-02-02-24.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-04-02-01-01-24.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-04-02-01-02-24.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-04-02-02-01-24.wav
sad,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-04-02-02-02-24.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-05-01-01-01-24.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-05-01-01-02-24.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-05-01-02-01-24.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-05-01-02-02-24.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-05-02-01-01-24.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-05-02-01-02-24.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-05-02-02-01-24.wav
angry,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-05-02-02-02-24.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-06-01-01-01-24.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-06-01-01-02-24.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-06-01-02-01-24.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-06-01-02-02-24.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-06-02-01-01-24.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-06-02-01-02-24.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-06-02-02-01-24.wav
fear,c:\Users\xlmq4\Documents\GitHub\emotion-detector\ravdess-emotional-speech-audio\audio_song_actors_01-24\Actor_24/03-02-06-02-02-02-24.wav
